transaction_id,chargeback_date,resolution_cost
txn_000021466,2025-03-29 01:51:48+00:00,16.5
txn_000021488,2025-04-02 02:47:49+00:00,20.54
txn_000021511,2025-03-29 03:43:20+00:00,11.18
txn_000021525,2025-04-10 04:09:19+00:00,10.17
txn_000021530,2025-03-18 04:19:04+00:00,21.57
txn_000021606,2025-03-22 07:36:20+00:00,7.14
txn_000021704,2025-04-05 12:10:20+00:00,7.64
txn_000021732,2025-03-05 13:24:46+00:00,11.56
txn_000021750,2025-02-19 13:49:45+00:00,16.89
txn_000021752,2025-03-19 13:53:07+00:00,10.98
txn_000021890,2025-03-15 19:11:38+00:00,48.22
txn_000021967,2025-03-31 23:22:47+00:00,21.89
txn_000022046,2025-03-13 03:01:28+00:00,16.64
txn_000022050,2025-03-11 03:07:02+00:00,16.23
txn_000022058,2025-03-03 03:23:03+00:00,40.49
txn_000022086,2025-04-05 04:19:27+00:00,17.73
txn_000022120,2025-03-10 05:46:19+00:00,5.43
txn_000022207,2025-03-14 09:07:42+00:00,15.16
txn_000022231,2025-03-04 10:10:16+00:00,25.66
txn_000022236,2025-03-02 10:24:32+00:00,10.55
txn_000022293,2025-02-25 12:14:51+00:00,26.69
txn_000022417,2025-02-26 17:28:55+00:00,11.96
txn_000022420,2025-04-01 17:49:07+00:00,34.7
txn_000022431,2025-03-28 18:17:18+00:00,19.52
txn_000022533,2025-03-15 22:36:37+00:00,25.09
txn_000022571,2025-03-28 00:19:28+00:00,8.09
txn_000022590,2025-02-21 01:21:05+00:00,34.69
txn_000022606,2025-03-03 01:55:51+00:00,10.35
txn_000022698,2025-03-24 06:55:54+00:00,8.39
txn_000022706,2025-03-28 07:12:08+00:00,30.95
txn_000022715,2025-03-15 07:28:47+00:00,10.77
txn_000022748,2025-02-19 08:49:01+00:00,11.81
txn_000022834,2025-03-02 12:46:14+00:00,16.78
txn_000022867,2025-03-04 14:23:15+00:00,9.41
txn_000022968,2025-03-05 18:39:52+00:00,23.2
txn_000022990,2025-03-01 19:37:39+00:00,19.75
txn_000023028,2025-03-01 21:13:08+00:00,12.01
txn_000023034,2025-03-20 21:30:14+00:00,18.86
txn_000023063,2025-03-22 22:38:52+00:00,42.61
txn_000023070,2025-04-06 23:06:05+00:00,15.84
txn_000023183,2025-03-25 04:10:27+00:00,18.98
txn_000023248,2025-03-25 06:56:44+00:00,11.88
txn_000023288,2025-03-03 09:07:15+00:00,7.64
txn_000023385,2025-03-19 12:42:34+00:00,8.88
txn_000023396,2025-03-19 13:20:44+00:00,6.98
txn_000023525,2025-04-09 18:55:21+00:00,10.71
txn_000023550,2025-04-12 20:08:25+00:00,15.69
txn_000023571,2025-02-27 20:49:24+00:00,7.51
txn_000023627,2025-04-09 23:07:04+00:00,20.55
txn_000023656,2025-03-07 00:27:33+00:00,27.4
txn_000023674,2025-03-24 01:21:11+00:00,28.97
txn_000023701,2025-03-10 02:45:59+00:00,8.49
txn_000023703,2025-04-13 02:53:41+00:00,14.77
txn_000023731,2025-03-29 04:32:43+00:00,37.58
txn_000023743,2025-03-24 05:14:38+00:00,12.4
txn_000023758,2025-03-05 06:15:22+00:00,13.93
txn_000023829,2025-04-08 09:38:13+00:00,14.24
txn_000023874,2025-03-31 11:18:43+00:00,5.98
txn_000023902,2025-03-25 12:09:28+00:00,10.86
txn_000023946,2025-02-25 14:28:43+00:00,28.93
txn_000024050,2025-03-01 18:39:03+00:00,25.33
txn_000024063,2025-03-23 19:28:59+00:00,12.82
txn_000024124,2025-03-23 22:01:48+00:00,15.46
txn_000024171,2025-02-28 00:20:53+00:00,9.11
txn_000024192,2025-03-06 01:23:36+00:00,11.15
txn_000024236,2025-04-01 03:32:57+00:00,6.63
txn_000024330,2025-04-09 08:11:51+00:00,18.18
txn_000024376,2025-02-27 10:36:59+00:00,18.52
txn_000024467,2025-03-15 15:51:35+00:00,16.27
txn_000024516,2025-04-10 18:17:35+00:00,22.08
txn_000024524,2025-03-16 18:46:58+00:00,37.7
txn_000024580,2025-03-06 21:07:05+00:00,14.16
txn_000024608,2025-04-06 22:11:15+00:00,6.86
txn_000024641,2025-03-31 23:15:40+00:00,12.7
txn_000024663,2025-04-05 00:07:54+00:00,9.72
txn_000024675,2025-04-06 00:26:03+00:00,12.45
txn_000024677,2025-03-18 00:26:13+00:00,18.46
txn_000024722,2025-03-13 02:27:54+00:00,28.23
txn_000024732,2025-04-15 02:52:03+00:00,11.03
txn_000024772,2025-04-06 04:58:57+00:00,23.73
txn_000024847,2025-04-09 08:06:59+00:00,6.85
txn_000024883,2025-02-27 09:32:38+00:00,16.86
txn_000024922,2025-03-19 10:49:37+00:00,16.3
txn_000025074,2025-03-01 17:32:32+00:00,11.72
txn_000025088,2025-03-05 17:59:00+00:00,26.67
txn_000025159,2025-04-14 22:12:56+00:00,12.75
txn_000025162,2025-04-15 22:23:40+00:00,23.37
txn_000025182,2025-03-22 23:19:02+00:00,21.33
txn_000025209,2025-04-06 00:35:47+00:00,14.34
txn_000025269,2025-04-06 03:20:30+00:00,15.12
txn_000025273,2025-03-28 03:35:07+00:00,17.69
txn_000025298,2025-03-20 04:30:14+00:00,7.08
txn_000025328,2025-03-20 05:37:07+00:00,33.3
txn_000025346,2025-03-22 06:17:37+00:00,20.0
txn_000025378,2025-04-01 07:24:37+00:00,13.07
txn_000025398,2025-04-03 08:21:40+00:00,9.57
txn_000025437,2025-04-17 10:13:23+00:00,21.3
txn_000025479,2025-03-05 12:06:27+00:00,10.41
txn_000025539,2025-03-29 14:43:23+00:00,15.36
txn_000025561,2025-04-13 15:45:06+00:00,11.69
txn_000025596,2025-03-13 17:36:49+00:00,22.22
txn_000025657,2025-02-25 20:02:44+00:00,28.66
txn_000025664,2025-03-03 20:22:53+00:00,9.13
txn_000025689,2025-03-21 21:45:50+00:00,31.46
txn_000025721,2025-03-14 23:34:59+00:00,14.8
txn_000025747,2025-03-20 00:20:40+00:00,7.24
txn_000025802,2025-03-27 02:46:39+00:00,8.53
txn_000025881,2025-04-07 05:46:34+00:00,11.91
txn_000025928,2025-03-17 07:17:58+00:00,10.64
txn_000025956,2025-04-06 08:24:19+00:00,10.92
txn_000025994,2025-03-19 09:59:27+00:00,16.82
txn_000026017,2025-04-11 11:14:45+00:00,23.85
txn_000026050,2025-04-16 12:37:49+00:00,20.26
txn_000026091,2025-04-06 14:52:23+00:00,6.44
txn_000026100,2025-03-18 15:10:57+00:00,10.04
txn_000026168,2025-04-05 17:28:42+00:00,12.93
txn_000026182,2025-03-18 18:02:36+00:00,32.68
txn_000026193,2025-03-18 18:27:01+00:00,28.03
txn_000026200,2025-03-11 18:42:09+00:00,9.48
txn_000026207,2025-02-27 18:57:43+00:00,19.73
txn_000026251,2025-03-12 21:13:03+00:00,10.53
txn_000026259,2025-03-17 21:23:57+00:00,20.59
txn_000026287,2025-04-05 22:07:37+00:00,23.18
txn_000026296,2025-03-10 22:47:54+00:00,8.27
txn_000026304,2025-03-07 23:06:41+00:00,17.42
txn_000026305,2025-04-18 23:17:01+00:00,16.34
txn_000026386,2025-03-29 02:40:42+00:00,11.88
txn_000026444,2025-04-14 04:51:10+00:00,17.45
txn_000026653,2025-04-14 14:05:49+00:00,10.03
txn_000026654,2025-03-19 14:14:20+00:00,16.04
txn_000026725,2025-04-13 17:14:53+00:00,10.77
txn_000026850,2025-04-03 23:52:12+00:00,18.3
txn_000026889,2025-04-17 01:42:56+00:00,7.51
txn_000026891,2025-04-12 01:48:03+00:00,14.86
txn_000026907,2025-04-10 02:25:37+00:00,6.86
txn_000026998,2025-04-10 06:18:21+00:00,13.02
txn_000027038,2025-03-29 08:38:22+00:00,21.58
txn_000027041,2025-04-08 08:43:25+00:00,12.11
txn_000027184,2025-04-01 15:36:29+00:00,35.19
txn_000027244,2025-03-10 19:05:50+00:00,10.12
txn_000027282,2025-03-28 20:39:50+00:00,5.63
txn_000027305,2025-04-04 21:25:18+00:00,13.78
txn_000027325,2025-04-05 22:14:27+00:00,14.13
txn_000027349,2025-04-01 23:20:00+00:00,12.64
txn_000027394,2025-04-12 01:00:49+00:00,17.03
txn_000027416,2025-04-21 02:10:31+00:00,13.43
txn_000027435,2025-03-10 03:21:24+00:00,5.38
txn_000027474,2025-03-05 04:47:21+00:00,9.56
txn_000027479,2025-03-23 04:55:55+00:00,17.81
txn_000027557,2025-03-17 07:42:26+00:00,10.72
txn_000027586,2025-03-17 08:45:26+00:00,18.96
txn_000027589,2025-04-20 08:55:59+00:00,11.11
txn_000027620,2025-04-10 10:20:02+00:00,21.16
txn_000027715,2025-03-15 14:04:41+00:00,20.05
txn_000027838,2025-04-13 20:31:58+00:00,28.98
txn_000027858,2025-04-17 21:11:30+00:00,14.01
txn_000027889,2025-04-08 22:34:58+00:00,20.89
txn_000027895,2025-03-20 22:53:27+00:00,12.38
txn_000027897,2025-04-02 22:54:05+00:00,24.65
txn_000027923,2025-04-20 00:11:52+00:00,8.18
txn_000028030,2025-04-07 05:09:04+00:00,18.25
txn_000028097,2025-04-06 08:23:42+00:00,55.34
txn_000028110,2025-04-01 09:13:41+00:00,16.41
txn_000028179,2025-03-24 12:20:30+00:00,14.04
txn_000028213,2025-03-04 13:37:39+00:00,25.15
txn_000028232,2025-03-22 14:36:15+00:00,27.5
txn_000028246,2025-04-12 15:12:07+00:00,21.42
txn_000028417,2025-03-07 22:02:31+00:00,8.45
txn_000028452,2025-04-05 23:28:12+00:00,11.77
txn_000028456,2025-03-31 23:35:27+00:00,12.02
txn_000028504,2025-03-10 01:18:47+00:00,23.25
txn_000028569,2025-04-17 03:57:24+00:00,5.86
txn_000028595,2025-03-05 05:00:32+00:00,31.69
txn_000028629,2025-03-28 06:12:42+00:00,24.09
txn_000028705,2025-03-28 09:22:41+00:00,7.25
txn_000028712,2025-03-08 09:38:20+00:00,12.89
txn_000028788,2025-04-03 12:59:41+00:00,14.42
txn_000028814,2025-03-11 14:32:48+00:00,12.12
txn_000028839,2025-03-24 15:35:21+00:00,26.7
txn_000028860,2025-04-20 16:22:36+00:00,14.08
txn_000028965,2025-03-21 20:53:59+00:00,19.78
txn_000029004,2025-04-12 22:45:16+00:00,13.18
txn_000029159,2025-03-26 05:47:32+00:00,38.75
txn_000029197,2025-03-21 07:31:47+00:00,43.24
txn_000029296,2025-03-11 11:45:51+00:00,15.73
txn_000029339,2025-04-23 13:39:38+00:00,17.01
txn_000029438,2025-04-07 18:08:53+00:00,15.91
txn_000029478,2025-03-21 19:55:55+00:00,11.86
txn_000029506,2025-03-16 21:17:36+00:00,11.62
txn_000029519,2025-03-09 21:38:48+00:00,9.0
txn_000029608,2025-03-03 01:42:08+00:00,16.01
txn_000029617,2025-04-13 02:02:14+00:00,5.57
txn_000029683,2025-03-11 05:02:13+00:00,32.49
txn_000029885,2025-03-10 14:10:02+00:00,13.42
txn_000029891,2025-03-07 14:21:53+00:00,10.06
txn_000029900,2025-04-13 14:33:38+00:00,13.71
txn_000029927,2025-04-11 16:01:07+00:00,14.96
txn_000029947,2025-03-20 16:47:45+00:00,7.32
txn_000029950,2025-03-14 16:50:52+00:00,18.89
txn_000029967,2025-03-22 17:43:17+00:00,9.92
txn_000030048,2025-04-13 21:11:45+00:00,44.44
txn_000030098,2025-03-30 23:10:18+00:00,9.42
txn_000030134,2025-04-07 00:12:04+00:00,12.75
txn_000030193,2025-03-25 02:32:49+00:00,10.61
txn_000030225,2025-04-07 04:07:56+00:00,11.31
txn_000030234,2025-03-26 04:34:18+00:00,13.82
txn_000030314,2025-03-05 09:09:19+00:00,16.54
txn_000030442,2025-03-30 14:41:51+00:00,19.43
txn_000030537,2025-03-29 18:44:14+00:00,12.59
txn_000030559,2025-04-13 19:52:19+00:00,8.71
txn_000030565,2025-04-08 20:03:47+00:00,14.07
txn_000030575,2025-04-01 20:17:13+00:00,26.33
txn_000030618,2025-04-10 22:45:07+00:00,13.94
txn_000030654,2025-03-15 00:01:25+00:00,16.38
txn_000030668,2025-03-05 00:40:39+00:00,21.95
txn_000030681,2025-03-14 01:05:17+00:00,22.25
txn_000030693,2025-03-11 01:22:37+00:00,32.46
txn_000030815,2025-04-05 06:59:06+00:00,24.24
txn_000030830,2025-03-12 07:31:38+00:00,16.47
txn_000030851,2025-03-25 08:45:29+00:00,6.0
txn_000030901,2025-03-20 10:50:15+00:00,12.72
txn_000030979,2025-03-07 14:28:01+00:00,5.55
txn_000031005,2025-03-23 15:50:45+00:00,21.95
txn_000031101,2025-03-05 19:45:01+00:00,15.93
txn_000031127,2025-03-14 20:26:19+00:00,7.27
txn_000031223,2025-04-12 00:20:06+00:00,16.57
txn_000031226,2025-03-24 00:25:31+00:00,35.25
txn_000031228,2025-04-23 00:26:40+00:00,19.65
txn_000031295,2025-04-10 04:15:32+00:00,15.09
txn_000031341,2025-04-02 05:52:11+00:00,39.0
txn_000031345,2025-03-19 05:57:27+00:00,28.33
txn_000031358,2025-03-07 06:38:47+00:00,48.78
txn_000031372,2025-03-06 07:05:15+00:00,10.48
txn_000031392,2025-03-23 07:42:25+00:00,5.86
txn_000031413,2025-04-27 08:55:05+00:00,14.75
txn_000031463,2025-03-20 11:19:52+00:00,6.72
txn_000031521,2025-03-22 13:55:25+00:00,20.0
txn_000031560,2025-04-25 15:37:21+00:00,19.46
txn_000031607,2025-04-24 17:17:20+00:00,9.86
txn_000031616,2025-03-09 17:33:18+00:00,15.12
txn_000031636,2025-04-17 18:17:35+00:00,11.82
txn_000031648,2025-03-16 18:51:56+00:00,15.98
txn_000031671,2025-03-29 20:15:00+00:00,8.56
txn_000031679,2025-03-30 20:43:54+00:00,7.08
txn_000031680,2025-04-01 20:44:21+00:00,25.42
txn_000031760,2025-04-16 23:40:33+00:00,14.62
txn_000031942,2025-04-20 07:36:09+00:00,10.64
txn_000032038,2025-04-27 12:03:26+00:00,20.29
txn_000032104,2025-03-16 14:57:57+00:00,9.22
txn_000032215,2025-03-07 19:18:49+00:00,47.24
txn_000032251,2025-03-22 20:44:36+00:00,9.96
txn_000032471,2025-03-30 05:47:48+00:00,13.89
txn_000032473,2025-04-11 05:52:56+00:00,29.34
txn_000032539,2025-04-06 08:53:23+00:00,26.77
txn_000032612,2025-03-09 12:43:41+00:00,14.82
txn_000032623,2025-04-15 12:55:04+00:00,17.24
txn_000032643,2025-03-30 13:42:27+00:00,27.62
txn_000032674,2025-03-15 15:01:51+00:00,9.14
txn_000032676,2025-03-10 15:04:10+00:00,25.36
txn_000032735,2025-04-10 17:56:04+00:00,21.03
txn_000032843,2025-03-17 23:14:12+00:00,25.86
txn_000032864,2025-03-30 00:28:01+00:00,19.19
txn_000032917,2025-03-31 02:36:41+00:00,24.66
txn_000032938,2025-03-28 03:19:02+00:00,5.28
txn_000032974,2025-03-21 04:27:46+00:00,18.51
txn_000033051,2025-04-10 08:02:12+00:00,33.34
txn_000033056,2025-03-12 08:13:13+00:00,17.5
txn_000033060,2025-04-26 08:24:30+00:00,12.0
txn_000033078,2025-04-22 09:35:21+00:00,11.14
txn_000033143,2025-04-18 11:54:29+00:00,28.04
txn_000033210,2025-03-15 15:31:24+00:00,27.82
txn_000033215,2025-03-15 15:45:45+00:00,12.71
txn_000033253,2025-04-03 17:07:26+00:00,43.6
txn_000033289,2025-04-23 18:40:09+00:00,23.08
txn_000033311,2025-04-22 19:49:15+00:00,17.27
txn_000033406,2025-04-05 23:41:23+00:00,12.62
txn_000033409,2025-04-26 23:43:10+00:00,8.28
txn_000033488,2025-03-25 03:12:18+00:00,20.72
txn_000033496,2025-03-30 03:29:08+00:00,26.06
txn_000033520,2025-04-09 04:23:46+00:00,17.59
txn_000033584,2025-04-05 07:45:07+00:00,9.33
txn_000033720,2025-04-27 13:36:45+00:00,17.33
txn_000033733,2025-03-29 14:02:33+00:00,23.12
txn_000033769,2025-04-09 15:27:46+00:00,9.04
txn_000033791,2025-05-01 16:07:28+00:00,18.71
txn_000033826,2025-03-20 17:39:19+00:00,24.86
txn_000033843,2025-04-26 18:28:56+00:00,7.33
txn_000033883,2025-04-16 20:25:29+00:00,21.68
txn_000033946,2025-04-01 22:54:13+00:00,15.85
txn_000033998,2025-03-13 01:02:49+00:00,11.78
txn_000034032,2025-04-19 02:22:11+00:00,19.03
txn_000034057,2025-04-12 03:11:13+00:00,8.32
txn_000034086,2025-05-01 04:25:32+00:00,10.74
txn_000034214,2025-04-28 10:01:11+00:00,14.43
txn_000034231,2025-05-01 10:45:19+00:00,14.84
txn_000034265,2025-04-26 12:08:01+00:00,19.53
txn_000034268,2025-04-16 12:16:11+00:00,7.4
txn_000034281,2025-03-28 12:50:10+00:00,26.03
txn_000034482,2025-03-20 22:22:03+00:00,32.51
txn_000034484,2025-04-23 22:28:26+00:00,23.29
txn_000034664,2025-04-15 05:27:10+00:00,17.52
txn_000034692,2025-04-12 06:36:52+00:00,9.98
txn_000034737,2025-03-20 09:10:43+00:00,22.67
txn_000034756,2025-04-20 09:54:35+00:00,6.42
txn_000034827,2025-04-06 12:47:34+00:00,14.32
txn_000034966,2025-05-03 18:31:15+00:00,16.25
txn_000035044,2025-04-27 21:25:59+00:00,27.48
txn_000035062,2025-03-22 21:58:06+00:00,13.25
txn_000035077,2025-04-16 22:41:00+00:00,7.98
txn_000035122,2025-03-29 01:00:42+00:00,20.63
txn_000035142,2025-04-23 01:54:09+00:00,13.37
txn_000035222,2025-05-02 04:32:38+00:00,17.18
txn_000035260,2025-03-27 06:02:51+00:00,8.3
txn_000035295,2025-04-22 07:35:29+00:00,13.36
txn_000035300,2025-05-04 07:56:11+00:00,24.45
txn_000035316,2025-03-25 08:51:55+00:00,13.98
txn_000035344,2025-03-21 09:54:48+00:00,25.33
txn_000035378,2025-03-15 11:14:53+00:00,7.96
txn_000035441,2025-03-21 13:55:04+00:00,15.08
txn_000035452,2025-03-29 14:05:02+00:00,18.76
txn_000035493,2025-03-20 15:37:50+00:00,23.21
txn_000035599,2025-04-15 20:52:10+00:00,10.04
txn_000035737,2025-04-21 02:52:42+00:00,31.39
txn_000035748,2025-03-28 03:21:42+00:00,14.82
txn_000035808,2025-03-31 05:32:31+00:00,34.51
txn_000035849,2025-03-24 07:05:23+00:00,12.55
txn_000035856,2025-04-06 07:33:20+00:00,22.03
txn_000035890,2025-03-27 08:55:18+00:00,13.14
txn_000035952,2025-03-21 11:34:18+00:00,50.27
txn_000035971,2025-04-26 12:15:23+00:00,14.16
txn_000036042,2025-04-09 15:38:05+00:00,13.57
txn_000036043,2025-03-24 15:38:38+00:00,19.14
txn_000036074,2025-04-21 16:42:48+00:00,17.43
txn_000036088,2025-03-20 17:20:12+00:00,10.08
txn_000036145,2025-05-01 19:48:14+00:00,24.7
txn_000036178,2025-03-14 21:13:39+00:00,18.05
txn_000036228,2025-04-10 23:09:24+00:00,14.16
txn_000036272,2025-05-04 00:58:23+00:00,15.79
txn_000036303,2025-04-20 02:15:44+00:00,38.89
txn_000036342,2025-05-06 03:47:42+00:00,18.77
txn_000036443,2025-05-07 07:34:13+00:00,13.34
txn_000036556,2025-05-01 12:21:19+00:00,6.08
txn_000036571,2025-03-28 13:10:04+00:00,26.83
txn_000036593,2025-03-27 14:06:19+00:00,12.51
txn_000036619,2025-03-27 15:22:30+00:00,35.85
txn_000036665,2025-05-06 17:47:10+00:00,7.36
txn_000036680,2025-04-03 18:32:05+00:00,19.18
txn_000036712,2025-03-17 19:57:32+00:00,12.99
txn_000036850,2025-04-25 02:10:31+00:00,5.59
txn_000036880,2025-03-25 03:15:55+00:00,20.69
txn_000036882,2025-04-30 03:25:30+00:00,19.39
txn_000036899,2025-04-21 04:13:28+00:00,12.76
txn_000036907,2025-04-10 04:39:48+00:00,13.95
txn_000036998,2025-04-08 08:49:36+00:00,20.0
txn_000037029,2025-04-18 10:01:25+00:00,7.78
txn_000037119,2025-04-27 14:15:59+00:00,26.95
txn_000037133,2025-04-28 14:58:16+00:00,14.99
txn_000037151,2025-03-27 15:57:54+00:00,9.44
txn_000037154,2025-03-16 16:04:24+00:00,16.08
txn_000037178,2025-03-25 17:07:04+00:00,22.14
txn_000037196,2025-04-11 18:05:46+00:00,17.21
txn_000037204,2025-04-29 18:24:26+00:00,9.63
txn_000037265,2025-03-20 21:07:06+00:00,6.66
txn_000037283,2025-05-01 21:45:12+00:00,13.11
txn_000037322,2025-03-31 23:22:45+00:00,9.29
txn_000037351,2025-04-15 00:31:42+00:00,16.26
txn_000037384,2025-05-03 02:20:14+00:00,14.55
txn_000037429,2025-04-27 04:42:26+00:00,8.61
txn_000037432,2025-04-06 04:51:29+00:00,18.13
txn_000037434,2025-05-08 04:57:32+00:00,11.63
txn_000037487,2025-04-14 07:03:45+00:00,33.86
txn_000037544,2025-03-30 09:20:28+00:00,10.23
txn_000037573,2025-05-08 10:15:22+00:00,26.71
txn_000037576,2025-04-29 10:31:19+00:00,45.04
txn_000037698,2025-03-18 16:10:27+00:00,38.88
txn_000037737,2025-04-23 18:04:57+00:00,10.25
txn_000037796,2025-04-27 20:54:02+00:00,14.4
txn_000037876,2025-04-11 00:28:25+00:00,14.44
txn_000037919,2025-05-09 02:27:54+00:00,24.51
txn_000037976,2025-04-07 04:58:58+00:00,15.15
txn_000037977,2025-03-29 05:01:13+00:00,17.06
txn_000038003,2025-04-23 06:05:39+00:00,26.26
txn_000038047,2025-04-30 07:49:54+00:00,9.83
txn_000038056,2025-04-13 08:13:01+00:00,8.73
txn_000038092,2025-05-04 09:35:17+00:00,24.8
txn_000038113,2025-04-20 10:21:08+00:00,9.66
txn_000038131,2025-03-29 10:58:39+00:00,8.08
txn_000038176,2025-04-07 12:47:42+00:00,24.19
txn_000038184,2025-04-11 13:05:48+00:00,12.53
txn_000038270,2025-03-27 16:44:01+00:00,18.63
txn_000038298,2025-03-26 17:40:24+00:00,10.23
txn_000038316,2025-05-07 18:39:10+00:00,10.28
txn_000038427,2025-03-30 00:22:29+00:00,26.69
txn_000038437,2025-03-30 01:05:00+00:00,8.84
txn_000038601,2025-04-02 09:17:40+00:00,22.11
txn_000038635,2025-04-30 10:32:07+00:00,16.23
txn_000038672,2025-04-22 11:50:38+00:00,7.26
txn_000038761,2025-04-27 16:02:37+00:00,21.89
txn_000038768,2025-04-17 16:10:55+00:00,14.84
txn_000038769,2025-04-09 16:12:03+00:00,10.35
txn_000038772,2025-05-05 16:14:26+00:00,17.29
txn_000038783,2025-05-10 16:42:54+00:00,10.25
txn_000038792,2025-04-01 17:07:53+00:00,24.0
txn_000038797,2025-04-09 17:32:14+00:00,31.82
txn_000038807,2025-03-29 17:57:30+00:00,16.65
txn_000038812,2025-04-06 18:12:31+00:00,29.05
txn_000038832,2025-04-24 18:59:34+00:00,33.26
txn_000038844,2025-04-12 19:17:55+00:00,10.84
txn_000038876,2025-05-01 20:41:39+00:00,14.92
txn_000038878,2025-03-27 20:51:58+00:00,12.5
txn_000038912,2025-04-19 22:26:00+00:00,11.95
txn_000039070,2025-03-24 05:01:55+00:00,14.97
txn_000039104,2025-04-25 06:40:49+00:00,17.38
txn_000039164,2025-05-08 09:18:25+00:00,13.65
txn_000039359,2025-04-19 17:17:47+00:00,11.83
txn_000039380,2025-04-15 18:16:55+00:00,11.05
txn_000039410,2025-04-12 19:31:29+00:00,10.57
txn_000039478,2025-05-06 21:55:22+00:00,7.51
txn_000039532,2025-03-28 00:13:34+00:00,11.75
txn_000039890,2025-04-09 15:56:48+00:00,9.5
txn_000039956,2025-05-13 18:37:47+00:00,28.1
txn_000039961,2025-04-08 18:55:14+00:00,18.65
txn_000040092,2025-05-05 00:37:04+00:00,12.73
txn_000040171,2025-04-08 04:14:42+00:00,6.45
txn_000040230,2025-03-24 06:48:27+00:00,24.42
txn_000040333,2025-04-14 11:08:48+00:00,9.11
txn_000040377,2025-05-05 12:53:29+00:00,9.71
txn_000040401,2025-03-29 13:33:15+00:00,19.87
txn_000040440,2025-04-18 14:59:22+00:00,13.85
txn_000040467,2025-04-20 16:09:12+00:00,24.01
txn_000040476,2025-04-13 16:21:07+00:00,7.66
txn_000040496,2025-05-03 17:08:49+00:00,30.29
txn_000040520,2025-05-02 18:03:29+00:00,14.55
txn_000040525,2025-04-29 18:19:18+00:00,22.34
txn_000040529,2025-03-31 18:27:57+00:00,13.99
txn_000040611,2025-03-22 21:40:54+00:00,12.12
txn_000040613,2025-04-25 21:42:32+00:00,10.12
txn_000040620,2025-03-30 22:13:20+00:00,16.57
txn_000040675,2025-03-31 00:50:36+00:00,13.87
txn_000040676,2025-05-06 00:56:47+00:00,15.69
txn_000040690,2025-04-10 01:41:19+00:00,15.91
txn_000040712,2025-04-08 02:32:26+00:00,23.32
txn_000040730,2025-04-28 03:28:30+00:00,12.13
txn_000040776,2025-03-24 05:41:55+00:00,13.18
txn_000040938,2025-04-13 13:20:53+00:00,10.52
txn_000040983,2025-03-26 14:46:46+00:00,11.75
txn_000041055,2025-04-13 18:11:05+00:00,6.44
txn_000041112,2025-05-09 20:48:28+00:00,28.67
txn_000041198,2025-03-24 00:16:05+00:00,24.0
txn_000041220,2025-04-21 01:27:03+00:00,15.88
txn_000041227,2025-04-06 01:58:15+00:00,8.67
txn_000041356,2025-05-06 07:50:49+00:00,17.28
txn_000041430,2025-04-21 11:16:34+00:00,13.77
txn_000041456,2025-04-25 12:07:33+00:00,13.48
txn_000041502,2025-04-27 13:53:39+00:00,9.98
txn_000041571,2025-05-14 17:19:07+00:00,7.51
txn_000041605,2025-05-10 18:56:40+00:00,18.42
txn_000041717,2025-05-12 00:23:33+00:00,7.46
txn_000041726,2025-05-06 00:54:07+00:00,16.59
txn_000041859,2025-04-21 06:24:49+00:00,14.47
txn_000041917,2025-05-06 08:39:47+00:00,13.3
txn_000041945,2025-05-17 09:52:15+00:00,10.18
txn_000041977,2025-04-18 11:17:47+00:00,24.78
txn_000041979,2025-04-13 11:24:19+00:00,20.6
txn_000041995,2025-03-30 11:56:58+00:00,8.52
txn_000042022,2025-03-29 13:05:26+00:00,38.2
txn_000042024,2025-04-05 13:05:54+00:00,15.7
txn_000042146,2025-05-07 19:03:37+00:00,27.93
txn_000042166,2025-04-26 20:02:04+00:00,10.88
txn_000042255,2025-04-17 00:00:32+00:00,30.85
txn_000042285,2025-03-31 01:31:24+00:00,22.95
txn_000042301,2025-05-12 02:10:42+00:00,12.94
txn_000042322,2025-05-15 02:57:25+00:00,37.66
txn_000042379,2025-04-23 05:22:47+00:00,27.22
txn_000042406,2025-04-17 06:35:09+00:00,12.22
txn_000042509,2025-04-07 10:59:11+00:00,10.38
txn_000042525,2025-05-02 11:45:06+00:00,20.77
txn_000042601,2025-05-04 14:34:44+00:00,10.71
txn_000042660,2025-04-13 17:05:14+00:00,11.94
txn_000042700,2025-05-07 18:44:46+00:00,17.18
txn_000042729,2025-05-18 19:48:46+00:00,12.53
txn_000042917,2025-04-22 04:08:21+00:00,20.42
txn_000042981,2025-04-23 06:32:18+00:00,19.95
txn_000043001,2025-05-15 07:44:25+00:00,28.83
txn_000043043,2025-04-20 09:12:17+00:00,19.12
txn_000043109,2025-04-18 12:51:30+00:00,9.31
